Vendor,SystemName,Chips,CoresPer Chip,M Value,M Value Per Core,Published Date
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 3CPU x 1Cores, 1.20GHz)",3,1,28900,"9,633",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 40CPU x 1Cores, .90GHz)",40,1,277000,"6,925",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 40CPU x 1Cores, 1.05GHz)",40,1,309000,"7,725",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 40CPU x 1Cores, 1.20GHz)",40,1,334000,"8,350",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 41CPU x 1Cores, .90GHz)",41,1,283000,"6,902",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 41CPU x 1Cores, 1.05GHz)",41,1,316000,"7,707",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 41CPU x 1Cores, 1.20GHz)",41,1,341000,"8,317",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 42CPU x 1Cores, .90GHz)",42,1,289000,"6,881",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 42CPU x 1Cores, 1.05GHz)",42,1,322000,"7,667",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 42CPU x 1Cores, 1.20GHz)",42,1,348000,"8,286",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 43CPU x 1Cores, .90GHz)",43,1,295000,"6,860",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 43CPU x 1Cores, 1.05GHz)",43,1,329000,"7,651",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 43CPU x 1Cores, 1.20GHz)",43,1,355000,"8,256",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 44CPU x 1Cores, .90GHz)",44,1,301000,"6,841",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 44CPU x 1Cores, 1.05GHz)",44,1,335000,"7,614",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 44CPU x 1Cores, 1.20GHz)",44,1,362000,"8,227",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 45CPU x 1Cores, .90GHz)",45,1,306000,"6,800",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 45CPU x 1Cores, 1.05GHz)",45,1,342000,"7,600",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 45CPU x 1Cores, 1.20GHz)",45,1,369000,"8,200",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 46CPU x 1Cores, .90GHz)",46,1,312000,"6,783",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 46CPU x 1Cores, 1.05GHz)",46,1,348000,"7,565",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 46CPU x 1Cores, 1.20GHz)",46,1,376000,"8,174",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 47CPU x 1Cores, .90GHz)",47,1,317000,"6,745",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 47CPU x 1Cores, 1.05GHz)",47,1,354000,"7,532",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 47CPU x 1Cores, 1.20GHz)",47,1,382000,"8,128",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 48CPU x 1Cores, .90GHz)",48,1,323000,"6,729",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 48CPU x 1Cores, 1.05GHz)",48,1,360000,"7,500",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 48CPU x 1Cores, 1.20GHz)",48,1,389000,"8,104",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 49CPU x 1Cores, .90GHz)",49,1,329000,"6,714",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 49CPU x 1Cores, 1.05GHz)",49,1,366000,"7,469",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 49CPU x 1Cores, 1.20GHz)",49,1,396000,"8,082",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 4CPU x 1Cores, .90GHz)",4,1,31900,"7,975",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 4CPU x 1Cores, 1.05GHz)",4,1,35600,"8,900",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 4CPU x 1Cores, 1.20GHz)",4,1,38400,"9,600",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 50CPU x 1Cores, .90GHz)",50,1,334000,"6,680",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 50CPU x 1Cores, 1.05GHz)",50,1,372000,"7,440",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 50CPU x 1Cores, 1.20GHz)",50,1,402000,"8,040",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 51CPU x 1Cores, .90GHz)",51,1,339000,"6,647",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 51CPU x 1Cores, 1.05GHz)",51,1,378000,"7,412",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 51CPU x 1Cores, 1.20GHz)",51,1,409000,"8,020",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 52CPU x 1Cores, .90GHz)",52,1,345000,"6,635",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 52CPU x 1Cores, 1.05GHz)",52,1,384000,"7,385",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 52CPU x 1Cores, 1.20GHz)",52,1,415000,"7,981",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 5CPU x 1Cores, .90GHz)",5,1,39700,"7,940",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 5CPU x 1Cores, 1.05GHz)",5,1,44300,"8,860",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 5CPU x 1Cores, 1.20GHz)",5,1,47900,"9,580",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 6CPU x 1Cores, .90GHz)",6,1,47500,"7,917",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 6CPU x 1Cores, 1.05GHz)",6,1,53000,"8,833",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 6CPU x 1Cores, 1.20GHz)",6,1,57200,"9,533",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 7CPU x 1Cores, .90GHz)",7,1,55200,"7,886",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 7CPU x 1Cores, 1.05GHz)",7,1,61600,"8,800",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 7CPU x 1Cores, 1.20GHz)",7,1,66500,"9,500",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 8CPU x 1Cores, .90GHz)",8,1,62800,"7,850",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 8CPU x 1Cores, 1.05GHz)",8,1,70100,"8,763",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 8CPU x 1Cores, 1.20GHz)",8,1,75700,"9,463",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 9CPU x 1Cores, .90GHz)",9,1,70400,"7,822",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 9CPU x 1Cores, 1.05GHz)",9,1,78500,"8,722",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 12K (UltraSPARC III, 9CPU x 1Cores, 1.20GHz)",9,1,84800,"9,422",01-Apr-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 10CPU x 1Cores, .90GHz)",10,1,77900,"7,790",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 10CPU x 1Cores, 1.05GHz)",10,1,86900,"8,690",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 10CPU x 1Cores, 1.20GHz)",10,1,93800,"9,380",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 11CPU x 1Cores, .90GHz)",11,1,85400,"7,764",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 11CPU x 1Cores, 1.05GHz)",11,1,95200,"8,655",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 11CPU x 1Cores, 1.20GHz)",11,1,103000,"9,364",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 12CPU x 1Cores, .90GHz)",12,1,92800,"7,733",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 12CPU x 1Cores, 1.05GHz)",12,1,103000,"8,583",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 12CPU x 1Cores, 1.20GHz)",12,1,112000,"9,333",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 13CPU x 1Cores, .90GHz)",13,1,100000,"7,692",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 13CPU x 1Cores, 1.05GHz)",13,1,112000,"8,615",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 13CPU x 1Cores, 1.20GHz)",13,1,121000,"9,308",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 14CPU x 1Cores, .90GHz)",14,1,107000,"7,643",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 14CPU x 1Cores, 1.05GHz)",14,1,120000,"8,571",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 14CPU x 1Cores, 1.20GHz)",14,1,129000,"9,214",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 15CPU x 1Cores, .90GHz)",15,1,115000,"7,667",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 15CPU x 1Cores, 1.05GHz)",15,1,128000,"8,533",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 15CPU x 1Cores, 1.20GHz)",15,1,138000,"9,200",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 16CPU x 1Cores, .90GHz)",16,1,122000,"7,625",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 16CPU x 1Cores, 1.05GHz)",16,1,136000,"8,500",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 16CPU x 1Cores, 1.20GHz)",16,1,147000,"9,188",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 17CPU x 1Cores, .90GHz)",17,1,129000,"7,588",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 17CPU x 1Cores, 1.05GHz)",17,1,144000,"8,471",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 17CPU x 1Cores, 1.20GHz)",17,1,155000,"9,118",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 18CPU x 1Cores, .90GHz)",18,1,136000,"7,556",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 18CPU x 1Cores, 1.05GHz)",18,1,152000,"8,444",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 18CPU x 1Cores, 1.20GHz)",18,1,164000,"9,111",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 19CPU x 1Cores, .90GHz)",19,1,143000,"7,526",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 19CPU x 1Cores, 1.05GHz)",19,1,159000,"8,368",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 19CPU x 1Cores, 1.20GHz)",19,1,172000,"9,053",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 1CPU x 1Cores, .90GHz)",1,1,8080,"8,080",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 1CPU x 1Cores, 1.05GHz)",1,1,9010,"9,010",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 1CPU x 1Cores, 1.20GHz)",1,1,9730,"9,730",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 20CPU x 1Cores, .90GHz)",20,1,150000,"7,500",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 20CPU x 1Cores, 1.05GHz)",20,1,167000,"8,350",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 20CPU x 1Cores, 1.20GHz)",20,1,180000,"9,000",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 21CPU x 1Cores, .90GHz)",21,1,157000,"7,476",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 21CPU x 1Cores, 1.05GHz)",21,1,175000,"8,333",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 21CPU x 1Cores, 1.20GHz)",21,1,189000,"9,000",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 22CPU x 1Cores, .90GHz)",22,1,164000,"7,455",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 22CPU x 1Cores, 1.05GHz)",22,1,182000,"8,273",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 22CPU x 1Cores, 1.20GHz)",22,1,197000,"8,955",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 23CPU x 1Cores, .90GHz)",23,1,170000,"7,391",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 23CPU x 1Cores, 1.05GHz)",23,1,190000,"8,261",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 23CPU x 1Cores, 1.20GHz)",23,1,205000,"8,913",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 24CPU x 1Cores, .90GHz)",24,1,177000,"7,375",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 24CPU x 1Cores, 1.05GHz)",24,1,197000,"8,208",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 24CPU x 1Cores, 1.20GHz)",24,1,213000,"8,875",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 25CPU x 1Cores, .90GHz)",25,1,184000,"7,360",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 25CPU x 1Cores, 1.05GHz)",25,1,205000,"8,200",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 25CPU x 1Cores, 1.20GHz)",25,1,221000,"8,840",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 26CPU x 1Cores, .90GHz)",26,1,190000,"7,308",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 26CPU x 1Cores, 1.05GHz)",26,1,212000,"8,154",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 26CPU x 1Cores, 1.20GHz)",26,1,229000,"8,808",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 27CPU x 1Cores, .90GHz)",27,1,197000,"7,296",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 27CPU x 1Cores, 1.05GHz)",27,1,219000,"8,111",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 27CPU x 1Cores, 1.20GHz)",27,1,237000,"8,778",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 28CPU x 1Cores, .90GHz)",28,1,203000,"7,250",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 28CPU x 1Cores, 1.05GHz)",28,1,227000,"8,107",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 28CPU x 1Cores, 1.20GHz)",28,1,245000,"8,750",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 29CPU x 1Cores, .90GHz)",29,1,210000,"7,241",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 29CPU x 1Cores, 1.05GHz)",29,1,234000,"8,069",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 29CPU x 1Cores, 1.20GHz)",29,1,253000,"8,724",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 2CPU x 1Cores, .90GHz)",2,1,16100,"8,050",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 2CPU x 1Cores, 1.05GHz)",2,1,17900,"8,950",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 2CPU x 1Cores, 1.20GHz)",2,1,19400,"9,700",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 30CPU x 1Cores, .90GHz)",30,1,216000,"7,200",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 30CPU x 1Cores, 1.05GHz)",30,1,241000,"8,033",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 30CPU x 1Cores, 1.20GHz)",30,1,260000,"8,667",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 31CPU x 1Cores, .90GHz)",31,1,223000,"7,194",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 31CPU x 1Cores, 1.05GHz)",31,1,248000,"8,000",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 31CPU x 1Cores, 1.20GHz)",31,1,268000,"8,645",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 32CPU x 1Cores, .90GHz)",32,1,229000,"7,156",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 32CPU x 1Cores, 1.05GHz)",32,1,255000,"7,969",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 32CPU x 1Cores, 1.20GHz)",32,1,276000,"8,625",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 33CPU x 1Cores, .90GHz)",33,1,235000,"7,121",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 33CPU x 1Cores, 1.05GHz)",33,1,262000,"7,939",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 33CPU x 1Cores, 1.20GHz)",33,1,283000,"8,576",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 34CPU x 1Cores, .90GHz)",34,1,241000,"7,088",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 34CPU x 1Cores, 1.05GHz)",34,1,269000,"7,912",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 34CPU x 1Cores, 1.20GHz)",34,1,291000,"8,559",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 35CPU x 1Cores, .90GHz)",35,1,247000,"7,057",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 35CPU x 1Cores, 1.05GHz)",35,1,276000,"7,886",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 35CPU x 1Cores, 1.20GHz)",35,1,298000,"8,514",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 36CPU x 1Cores, .90GHz)",36,1,254000,"7,056",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 36CPU x 1Cores, 1.05GHz)",36,1,283000,"7,861",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 36CPU x 1Cores, 1.20GHz)",36,1,305000,"8,472",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 37CPU x 1Cores, .90GHz)",37,1,260000,"7,027",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 37CPU x 1Cores, 1.05GHz)",37,1,289000,"7,811",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 37CPU x 1Cores, 1.20GHz)",37,1,313000,"8,459",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 38CPU x 1Cores, .90GHz)",38,1,266000,"7,000",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 38CPU x 1Cores, 1.05GHz)",38,1,296000,"7,789",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 38CPU x 1Cores, 1.20GHz)",38,1,320000,"8,421",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 39CPU x 1Cores, .90GHz)",39,1,272000,"6,974",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 39CPU x 1Cores, 1.05GHz)",39,1,303000,"7,769",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 39CPU x 1Cores, 1.20GHz)",39,1,327000,"8,385",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 3CPU x 1Cores, .90GHz)",3,1,24000,"8,000",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 3CPU x 1Cores, 1.05GHz)",3,1,26800,"8,933",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 3CPU x 1Cores, 1.20GHz)",3,1,28900,"9,633",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 40CPU x 1Cores, .90GHz)",40,1,277000,"6,925",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 40CPU x 1Cores, 1.05GHz)",40,1,309000,"7,725",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 40CPU x 1Cores, 1.20GHz)",40,1,334000,"8,350",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 41CPU x 1Cores, .90GHz)",41,1,283000,"6,902",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 41CPU x 1Cores, 1.05GHz)",41,1,316000,"7,707",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 41CPU x 1Cores, 1.20GHz)",41,1,341000,"8,317",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 42CPU x 1Cores, .90GHz)",42,1,289000,"6,881",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 42CPU x 1Cores, 1.05GHz)",42,1,322000,"7,667",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 42CPU x 1Cores, 1.20GHz)",42,1,348000,"8,286",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 43CPU x 1Cores, .90GHz)",43,1,295000,"6,860",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 43CPU x 1Cores, 1.05GHz)",43,1,329000,"7,651",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 43CPU x 1Cores, 1.20GHz)",43,1,355000,"8,256",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 44CPU x 1Cores, .90GHz)",44,1,301000,"6,841",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 44CPU x 1Cores, 1.05GHz)",44,1,335000,"7,614",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 44CPU x 1Cores, 1.20GHz)",44,1,362000,"8,227",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 45CPU x 1Cores, .90GHz)",45,1,306000,"6,800",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 45CPU x 1Cores, 1.05GHz)",45,1,342000,"7,600",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 45CPU x 1Cores, 1.20GHz)",45,1,369000,"8,200",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 46CPU x 1Cores, .90GHz)",46,1,312000,"6,783",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 46CPU x 1Cores, 1.05GHz)",46,1,348000,"7,565",01-Jan-02
Sun Microsystems,"Sun Microsystems - Sun Fire 15K (UltraSPARC III, 46CPU x 1Cores, 1.20GHz)",46,1,376000,"8,174",01-Jan-02
